Section,Depth between samples (cm),position in section (mm),position in section (cm),Position in composite (cm),Composite depth (m),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Ca,Fe,Ti,TiD,Mo inc,Mo coh,Inc+Coh,Inc.Coh,,Ca (/inc+coh),Fe (/inc+coh),Ti (/inc+coh),Zr (/inc+coh),Rb (/inc+coh),Mn (/inc+coh),Sr (/inc+coh),K (/inc+coh),Si (/inc+coh),,SiTi,FeMn,Zr:Rb
BISH-BABOGAYA11-1A-1U-9B,0.02,571.8,57.18,786.69,7.8669,6.9,1,0.018353,-0.019443,0.006982,0.1074,17997,1.52,10494,91265,0.142857143,1428.57143,14906,4638,19544,3.213885295,,0.536942284,4.669719607,0.142857143,0.04001228,0.028039296,0.058483422,0.12259517,0.085448219,0.012279984,,0.085959885,79.84689417,1.427007297
BISH-BABOGAYA11-1A-1U-9B,0.02,572,57.2,786.71,7.8671,6.9,1,0.018352,-0.019443,0.006994,0.1074,18013,1.63,10774,91116,0.143039787,1430.39787,14996,4558,19554,3.290039491,,0.55098701,4.659711568,0.143039787,0.048276567,0.035440319,0.074307047,0.121356244,0.086273908,0.015495551,,0.108330354,62.70887831,1.362193354
BISH-BABOGAYA11-1A-1U-9B,0.02,572.2,57.22,786.73,7.8673,6.9,1,0.01835,-0.019443,0.006929,0.1074,18101,1.48,10413,90871,0.139622263,1396.22263,15209,4752,19961,3.200547138,,0.521667251,4.552427233,0.139622263,0.043284405,0.033365062,0.084665097,0.11562547,0.083713241,0.011973348,,0.085755292,53.76982245,1.297297305
BISH-BABOGAYA11-1A-1U-9B,0.02,572.4,57.24,786.75,7.8675,6.9,1,0.018351,-0.019443,0.006889,0.1074,18069,1.46,9954,90878,0.142013889,1420.13889,15492,4668,20160,3.318766067,,0.49375,4.507837302,0.142013889,0.036507937,0.030208333,0.060962302,0.11031746,0.084176587,0.012301587,,0.086622424,73.94466997,1.208538617
BISH-BABOGAYA11-1A-1U-9B,0.02,572.6,57.26,786.77,7.8677,6.9,1,0.01835,-0.019443,0.00687,0.1074,18062,1.51,9485,91591,0.136426456,1364.26456,15619,4641,20260,3.365438483,,0.46816387,4.520779862,0.136426456,0.040819348,0.033415597,0.061846002,0.117719645,0.081786772,0.012981244,,0.095151954,73.09736629,1.221565726
BISH-BABOGAYA11-1A-1U-9B,0.02,572.8,57.28,786.79,7.8679,6.91,1,0.018348,-0.019443,0.006936,0.1074,18291,1.48,9228,94225,0.144954763,1449.54763,15358,4869,20227,3.154241117,,0.456221882,4.658377416,0.144954763,0.044643299,0.03846344,0.057645721,0.123745489,0.080189845,0.013645128,,0.094133697,80.81046321,1.160668391
BISH-BABOGAYA11-1A-1U-9B,0.02,573,57.3,786.81,7.8681,6.91,1,0.018349,-0.019443,0.006936,0.1074,18084,1.43,9397,90072,0.133287293,1332.87293,15436,4836,20272,3.191894127,,0.463545777,4.443172849,0.133287293,0.046665351,0.030041436,0.069504736,0.126627861,0.078630624,0.01183899,,0.088823094,63.92618841,1.553366191
BISH-BABOGAYA11-1A-1U-9B,0.02,573.2,57.32,786.83,7.8683,6.91,1,0.018348,-0.019443,0.006955,0.1074,17643,1.55,9342,84996,0.122492387,1224.92387,15938,4749,20687,3.356074963,,0.451587954,4.108667279,0.122492387,0.043167206,0.031565718,0.060037705,0.116353265,0.065983468,0.010151303,,0.082872928,68.43478243,1.367534425
BISH-BABOGAYA11-1A-1U-9B,0.02,573.4,57.34,786.85,7.8685,6.91,1,0.018352,-0.019443,0.006934,0.1074,17748,1.43,9910,82185,0.113902205,1139.02205,15979,4881,20860,3.273714403,,0.475071908,3.939837009,0.113902205,0.040412272,0.033125599,0.068839885,0.132885906,0.062272291,0.010450623,,0.091750842,57.23189411,1.219971056
BISH-BABOGAYA11-1A-1U-9B,0.02,573.6,57.36,786.87,7.8687,6.91,1,0.018351,-0.019443,0.006919,0.1074,17409,1.57,10883,73599,0.100896861,1008.96861,16483,4925,21408,3.34680203,,0.50836136,3.437920404,0.100896861,0.040825859,0.025224215,0.073523916,0.114910314,0.054932735,0.009529148,,0.094444444,46.75921239,1.618518515
BISH-BABOGAYA11-1A-1U-9B,0.02,573.8,57.38,786.89,7.8689,6.91,1,0.018352,-0.019443,0.006944,0.1074,17536,1.53,12275,71348,0.092250242,922.50242,16854,4837,21691,3.484391152,,0.565902909,3.289290489,0.092250242,0.034115532,0.026462588,0.077543682,0.128255959,0.050850583,0.010511272,,0.113943028,42.41854919,1.289198623
BISH-BABOGAYA11-1A-1U-9B,0.02,574,57.4,786.91,7.8691,6.91,1,0.018354,-0.019443,0.006894,0.1074,17577,1.51,12853,70248,0.089643752,896.43752,17182,5162,22344,3.328554824,,0.575232725,3.143931257,0.089643752,0.036072324,0.025689223,0.071025779,0.126029359,0.04990154,0.009756534,,0.108836745,44.26465012,1.404181201
BISH-BABOGAYA11-1A-1U-9B,0.02,574.2,57.42,786.93,7.8693,6.91,1,0.018353,-0.019443,0.006866,0.1074,17630,1.51,12865,69290,0.09626076,962.6076,17350,4954,22304,3.502220428,,0.576802367,3.106617647,0.09626076,0.039051291,0.023045194,0.06088594,0.123789455,0.050125538,0.010536227,,0.109455054,51.02356385,1.694552495
BISH-BABOGAYA11-1A-1U-9B,0.02,574.4,57.44,786.95,7.8695,6.92,1,0.018354,-0.019443,0.006884,0.1074,17463,1.7,13155,67498,0.094406056,944.06056,17704,5017,22721,3.528802073,,0.578979798,2.970731922,0.094406056,0.037586374,0.026715373,0.066370318,0.117556446,0.048941508,0.008758417,,0.092773893,44.75994709,1.406919304
BISH-BABOGAYA11-1A-1U-9B,0.02,574.6,57.46,786.97,7.8697,6.92,1,0.018355,-0.019443,0.006918,0.1074,17944,1.68,12961,73705,0.097601468,976.01468,17830,5059,22889,3.524411939,,0.566254533,3.220105728,0.097601468,0.034601774,0.022281445,0.070601599,0.111188781,0.049543449,0.008956267,,0.091763653,45.60952972,1.552941203
BISH-BABOGAYA11-1A-1U-9B,0.02,574.8,57.48,786.99,7.8699,6.92,1,0.018351,-0.019443,0.006877,0.1074,17937,1.47,10620,76221,0.098334725,983.34725,17945,4814,22759,3.727669298,,0.466628586,3.349048728,0.098334725,0.038314513,0.02429808,0.060108089,0.113757195,0.053429413,0.008348346,,0.08489723,55.71710536,1.576853521
BISH-BABOGAYA11-1A-1U-9B,0.02,575,57.5,787.01,7.8701,6.92,1,0.018352,-0.019443,0.006864,0.1074,18018,1.57,10518,76199,0.102938596,1029.38596,17994,4806,22800,3.744069913,,0.461315789,3.342061404,0.102938596,0.038289474,0.023684211,0.060219298,0.107719298,0.058070175,0.007982456,,0.077545803,55.4981794,1.616666648
BISH-BABOGAYA11-1A-1U-9B,0.02,575.2,57.52,787.03,7.8703,6.92,1,0.018355,-0.019443,0.006983,0.1074,18170,1.44,9860,79114,0.111672007,1116.72007,17949,4832,22781,3.714610927,,0.432816821,3.472806286,0.111672007,0.033492823,0.024889162,0.05087573,0.111233045,0.055089768,0.009744963,,0.087264151,68.26056916,1.345679015
BISH-BABOGAYA11-1A-1U-9B,0.02,575.4,57.54,787.05,7.8705,6.92,1,0.018355,-0.019443,0.007028,0.1074,17943,1.39,10796,76510,0.102010227,1020.10227,17900,4784,22684,3.741638796,,0.475930171,3.372861929,0.102010227,0.036016576,0.020851702,0.05052019,0.108358314,0.052503968,0.010139305,,0.099394987,66.76265329,1.727272719
BISH-BABOGAYA11-1A-1U-9B,0.02,575.6,57.56,787.07,7.8707,6.92,1,0.018357,-0.019443,0.007037,0.1074,17890,1.53,10334,76671,0.106906423,1069.06423,17557,4799,22356,3.658470515,,0.462247271,3.429549114,0.106906423,0.034621578,0.024333512,0.052066559,0.112676686,0.053050635,0.010601181,,0.09916318,65.86855709,1.422794129
BISH-BABOGAYA11-1A-1U-9B,0.02,575.8,57.58,787.09,7.8709,6.92,1,0.018357,-0.019443,0.007016,0.1074,19343,1.66,11348,91668,0.130502283,1305.02283,17324,4576,21900,3.785839161,,0.518173516,4.185753425,0.130502283,0.033652968,0.030319635,0.063607306,0.116347032,0.070410959,0.011872146,,0.090972708,65.80617367,1.109939747
BISH-BABOGAYA11-1A-1U-9B,0.02,576,57.6,787.11,7.8711,6.92,1,0.018352,-0.019443,0.006968,0.1074,19021,1.51,10972,91699,0.137899502,1378.99502,17181,4690,21871,3.663326226,,0.501668877,4.192720955,0.137899502,0.036898176,0.026747748,0.072790453,0.11074025,0.079237346,0.013808239,,0.100132626,57.59987446,1.3794872
BISH-BABOGAYA11-1A-1U-9B,0.02,576.2,57.62,787.13,7.8713,6.92,1,0.018353,-0.019443,0.006913,0.1074,18511,1.58,10409,89576,0.126604297,1266.04297,16622,4649,21271,3.575392558,,0.489351699,4.21117954,0.126604297,0.037703916,0.026938085,0.061586197,0.123266419,0.079262846,0.013821635,,0.109171927,68.37862614,1.39965094
BISH-BABOGAYA11-1A-1U-9B,0.02,576.4,57.64,787.15,7.8715,6.92,1,0.018354,-0.019443,0.006867,0.1074,17890,1.49,9024,85872,0.12637573,1263.7573,16448,4450,20898,3.696179775,,0.431811657,4.109101349,0.12637573,0.036845631,0.032299742,0.053785051,0.114699971,0.073643411,0.010479472,,0.082923135,76.39857679,1.140740722
BISH-BABOGAYA11-1A-1U-9B,0.02,576.6,57.66,787.17,7.8717,6.92,1,0.018355,-0.019443,0.006846,0.1074,18091,1.61,9596,87966,0.123303642,1233.03642,16750,4693,21443,3.569145536,,0.447512009,4.102317773,0.123303642,0.040432775,0.025556126,0.054749802,0.120598797,0.069206734,0.011239099,,0.091149773,74.92844948,1.58211675
BISH-BABOGAYA11-1A-1U-9B,0.02,576.8,57.68,787.19,7.8719,6.92,1,0.018352,-0.019443,0.006782,0.1074,18430,1.55,9639,90111,0.126664778,1266.64778,16290,4884,21174,3.335380835,,0.45522811,4.255738169,0.126664778,0.045574761,0.027297629,0.058562388,0.116038538,0.067724568,0.012043072,,0.0950783,72.67016108,1.669550165
BISH-BABOGAYA11-1A-1U-9B,0.02,577,57.7,787.21,7.8721,6.92,1,0.018352,-0.019443,0.006883,0.1074,18369,1.54,8685,89873,0.118228899,1182.28899,16693,4740,21433,3.521729958,,0.405216255,4.193206737,0.118228899,0.031493491,0.032100033,0.061260673,0.115289507,0.06788597,0.011850884,,0.10023678,68.44859078,0.98110463
BISH-BABOGAYA11-1A-1U-9B,0.02,577.2,57.72,787.23,7.8723,6.93,1,0.01835,-0.019443,0.006923,0.1074,18085,1.49,8943,85770,0.120303926,1203.03926,16743,4578,21321,3.657273919,,0.419445617,4.022794428,0.120303926,0.036911965,0.021809484,0.068383284,0.111486328,0.067961165,0.011772431,,0.09785575,58.82716057,1.6924731
BISH-BABOGAYA11-1A-1U-9B,0.02,577.4,57.74,787.25,7.8725,6.93,1,0.01835,-0.019443,0.006902,0.1074,17944,1.52,8859,85159,0.13237058,1323.7058,16207,4636,20843,3.495901639,,0.425034784,4.085736218,0.13237058,0.039437701,0.028546754,0.064290169,0.103871803,0.067792544,0.014777143,,0.11163465,63.55149289,1.381512623
BISH-BABOGAYA11-1A-1U-9B,0.02,577.6,57.76,787.27,7.8727,6.93,1,0.01835,-0.019443,0.006866,0.1074,17881,1.55,9262,84827,0.12674905,1267.4905,16105,4692,20797,3.432438193,,0.445352695,4.078809444,0.12674905,0.042169544,0.029811992,0.061114584,0.11814204,0.072943213,0.013078809,,0.103186646,66.74036174,1.414516145
BISH-BABOGAYA11-1A-1U-9B,0.02,577.8,57.78,787.29,7.8729,6.94,1,0.018353,-0.019443,0.006911,0.1074,17893,1.31,8743,86906,0.131431961,1314.31961,15662,4569,20231,3.427883563,,0.432158569,4.29568484,0.131431961,0.033117493,0.028421729,0.051159112,0.113340912,0.070980179,0.014482725,,0.110191801,83.96715017,1.165217394
BISH-BABOGAYA11-1A-1U-9B,0.02,578,57.8,787.31,7.8731,6.94,1,0.018354,-0.019443,0.006928,0.1074,17637,1.43,9132,83454,0.125730264,1257.30264,15462,4565,20027,3.387075575,,0.455984421,4.167074449,0.125730264,0.029310431,0.031457532,0.058720727,0.106306486,0.071353673,0.012483148,,0.099285147,70.96428573,0.931746044
BISH-BABOGAYA11-1A-1U-9B,0.02,578.2,57.82,787.33,7.8733,6.94,1,0.018356,-0.019443,0.006904,0.1074,17781,1.58,9326,86010,0.127690874,1276.90874,15651,4742,20393,3.300506116,,0.457313784,4.217623694,0.127690874,0.037414799,0.032167901,0.051635365,0.11675575,0.065120384,0.011180307,,0.087557604,81.68091179,1.163109741
BISH-BABOGAYA11-1A-1U-9B,0.02,578.4,57.84,787.35,7.8735,6.94,1,0.018356,-0.019443,0.006951,0.1074,17816,1.58,9403,85829,0.120985847,1209.85847,15885,4605,20490,3.449511401,,0.458906784,4.188823816,0.120985847,0.038116154,0.027476818,0.055734505,0.124158126,0.061298194,0.008931186,,0.073820089,75.15674206,1.387211358
BISH-BABOGAYA11-1A-1U-9B,0.02,578.6,57.86,787.37,7.8737,6.94,1,0.018354,-0.019443,0.006983,0.1074,17646,1.63,9641,81504,0.102861823,1028.61823,15930,4826,20756,3.300870286,,0.464492195,3.926768163,0.102861823,0.046155329,0.028473694,0.053623049,0.110714974,0.052611293,0.008864907,,0.08618267,73.22911017,1.620981422
BISH-BABOGAYA11-1A-1U-9B,0.02,578.8,57.88,787.39,7.8739,6.94,1,0.018353,-0.019443,0.006904,0.1074,17393,1.6,9514,78154,0.099018083,990.18083,16017,4555,20572,3.516355653,,0.462473265,3.799047249,0.099018083,0.039811394,0.029895003,0.052304103,0.113406572,0.054102664,0.009867781,,0.099656357,72.63382854,1.331707309
BISH-BABOGAYA11-1A-1U-9B,0.02,579,57.9,787.41,7.8741,6.94,1,0.018351,-0.019443,0.006863,0.1074,17117,1.45,10196,74255,0.102627737,1026.27737,15782,4768,20550,3.309983221,,0.496155718,3.613381995,0.102627737,0.050705596,0.029878345,0.044768856,0.117080292,0.050559611,0.007931873,,0.077287814,80.71195733,1.697068429
BISH-BABOGAYA11-1A-1U-9B,0.02,579.2,57.92,787.43,7.8743,6.94,1,0.01835,-0.019443,0.006876,0.1074,16681,1.48,12434,68373,0.090609075,906.09075,15995,4610,20605,3.469631236,,0.603445766,3.318272264,0.090609075,0.037660762,0.025479253,0.05032759,0.108420286,0.044115506,0.007959233,,0.087841457,65.93346242,1.478095217
BISH-BABOGAYA11-1A-1U-9B,0.02,579.4,57.94,787.45,7.8745,6.94,1,0.018352,-0.019443,0.006906,0.1074,16672,1.57,12883,66036,0.088211245,882.11245,16156,4635,20791,3.485652643,,0.619643115,3.176182002,0.088211245,0.029964889,0.025155115,0.048674907,0.124236448,0.04862681,0.007118465,,0.080697928,65.25296498,1.191204612
BISH-BABOGAYA11-1A-1U-9B,0.02,579.6,57.96,787.47,7.8747,6.94,1,0.018355,-0.019443,0.006943,0.1074,16775,1.41,12229,64807,0.079940022,799.40022,16712,4629,21341,3.610282998,,0.573028443,3.036736798,0.079940022,0.040391734,0.029567499,0.04685816,0.123611827,0.044140387,0.00763788,,0.095545135,64.80700049,1.366085579
BISH-BABOGAYA11-1A-1U-9B,0.02,579.8,57.98,787.49,7.8749,6.94,1,0.018356,-0.019443,0.00696,0.1074,16973,1.52,11255,65558,0.080139054,801.39054,16983,4879,21862,3.480836237,,0.514820236,2.998719239,0.080139054,0.034992224,0.022230354,0.047708352,0.123090294,0.040938615,0.007730308,,0.096461187,62.85522583,1.574074079
BISH-BABOGAYA11-1A-1U-9B,0.02,580,58,787.51,7.8751,6.94,1,0.018357,-0.019443,0.006972,0.1074,16862,1.61,11062,64302,0.086690345,866.90345,16657,4741,21398,3.513393799,,0.516964202,3.005047201,0.086690345,0.032900271,0.028974671,0.052014207,0.116833349,0.045565006,0.006589401,,0.076010782,57.77358484,1.135483851
BISH-BABOGAYA11-1A-1U-9B,0.02,580.2,58.02,787.53,7.8753,6.94,1,0.018353,-0.019443,0.007028,0.1074,16881,1.5,11002,63074,0.080771164,807.71164,16956,4933,21889,3.437259274,,0.50262689,2.881538672,0.080771164,0.037461739,0.023208004,0.059756042,0.115263374,0.041162228,0.008999954,,0.111425339,48.22171241,1.61417324
BISH-BABOGAYA11-1A-1U-9B,0.02,580.4,58.04,787.55,7.8755,6.94,1,0.018351,-0.019443,0.007028,0.1074,16750,1.42,10877,63064,0.081109248,811.09248,17198,4871,22069,3.53069185,,0.492863292,2.857583035,0.081109248,0.039331189,0.02424215,0.04662649,0.125062305,0.043182745,0.009289048,,0.11452514,61.28668564,1.6224299
BISH-BABOGAYA11-1A-1U-9B,0.02,580.6,58.06,787.57,7.8757,6.95,1,0.018352,-0.019443,0.007059,0.1074,16657,1.52,11374,60658,0.085925263,859.25263,17399,4946,22345,3.517792155,,0.509017677,2.71461177,0.085925263,0.035086149,0.024032222,0.044707988,0.126113224,0.042470351,0.008279257,,0.096354167,60.71871921,1.459962753
BISH-BABOGAYA11-1A-1U-9B,0.02,580.8,58.08,787.59,7.8759,6.95,1,0.018351,-0.019443,0.007059,0.1074,16832,1.6,12602,63079,0.087321073,873.21073,16745,4842,21587,3.458281702,,0.583777273,2.922082735,0.087321073,0.037522583,0.028304072,0.045397693,0.118080326,0.047945523,0.008755269,,0.100265252,64.36632661,1.325695575
